person_ID,country,name_0,country_ID,governorate,name_1,governorate_ID,gov_x,gov_y,case,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat
4975,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,9,3,0,0,28,0,0,0,0,0
4976,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,25,1,0,0,0,0
4977,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,6,2,0,0,24,0,0,0,0,0
4978,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,,,0,0,,0,0,0,0,0
4979,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,13,4,0,0,39,1,0,0,0,0
4980,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,9,3,0,0,30,0,0,0,1,1
4981,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,21,0,0,0,0,0
4982,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,30,0,0,0,1,1
4983,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,6,2,0,0,26,0,0,0,1,1
4984,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,0,1,0,0,45,1,0,1,0,1
4985,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,6,2,0,0,42,1,0,1,0,1
4986,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,9,3,0,0,24,0,0,0,0,0
4987,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,27,1,0,0,0,0
4988,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,7,2,0,0,29,0,0,0,0,0
4989,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,6,2,0,0,20,0,0,0,1,1
4990,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,11,3,0,0,30,0,0,0,0,0
4991,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,,,0,0,26,0,0,0,0,0
4992,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,15,4,0,0,28,0,0,0,0,0
4993,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,0,1,0,0,66,0,0,1,0,1
4994,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,10,3,0,0,26,0,0,0,0,0
4995,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,9,3,0,0,30,0,0,0,1,1
4996,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,23,0,0,0,1,1
4997,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,6,2,0,0,73,1,0,0,0,0
4998,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,9,3,0,0,18,0,0,1,0,1
4999,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,24,0,0,0,1,1
5000,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,27,0,0,0,0,0
5001,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,6,2,0,0,27,0,0,0,1,1
5002,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,25,0,0,0,0,0
5003,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,9,3,0,0,19,0,0,0,0,0
5004,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,,,0,0,,0,0,0,0,0
5005,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,13,4,0,0,59,1,0,0,0,0
5006,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,23,0,1,0,0,0
5007,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,9,3,0,0,23,0,0,0,1,1
5008,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,30,1,0,0,0,0
5009,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,6,2,0,0,29,0,0,1,0,1
5010,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,19,1,1,0,0,0
5011,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,,0,0,1,0,1
5012,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,6,2,0,0,61,1,0,0,0,0
5013,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,,0,0,0,0,0
5014,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,14,4,0,0,30,1,0,0,0,0
5015,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,22,0,0,0,0,0
5016,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,23,0,1,0,0,0
5017,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,21,0,0,0,0,0
5018,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,0,1,0,0,62,1,0,0,1,1
5019,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,6,2,0,0,40,1,0,0,0,0
5020,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,6,2,0,0,32,1,0,0,1,1
5021,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,13,4,0,0,20,0,0,0,0,0
5022,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,12,3,0,0,21,0,0,0,0,0
5023,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,21,0,0,0,0,0
5024,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,6,2,0,0,30,0,0,0,0,0
5025,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,28,0,0,0,0,0
5026,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,0,1,0,0,28,1,0,0,,0
5027,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,6,2,0,0,28,0,0,0,0,0
5028,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,18,0,0,0,0,0
5029,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,16,5,1,1,29,0,0,0,0,0
5030,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,0,1,0,0,54,1,0,0,,0
5031,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,13,4,0,0,42,1,0,0,0,0
5032,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,9,3,0,0,24,0,0,1,0,1
5033,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,30,1,0,0,0,0
5034,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,10,3,0,0,18,0,0,1,0,1
5035,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,18,1,0,0,0,0
5036,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,15,4,0,0,,1,0,0,0,0
5037,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,10,3,0,0,24,0,0,0,0,0
5038,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,15,4,0,0,26,0,0,0,0,0
5039,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,6,2,0,0,61,1,0,0,0,0
5040,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,20,6,1,1,27,0,0,1,0,1
5041,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,9,3,0,0,69,1,0,0,0,0
5042,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,15,4,0,0,26,0,0,0,0,0
5043,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,10,3,0,0,21,0,0,0,0,0
5044,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,20,1,0,0,1,1
5045,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,6,2,0,0,26,0,0,0,1,1
5046,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,18,6,1,1,32,1,0,0,0,0
5047,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,,,0,0,,0,0,0,0,0
5048,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,16,5,0,1,20,0,1,0,0,0
5049,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,9,3,0,0,28,0,0,0,0,0
5050,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,11,3,0,0,18,1,0,0,0,0
5051,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,6,2,0,0,69,1,0,0,0,0
5052,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,0,9,3,0,0,42,1,0,0,0,0
5053,Tunisia,Tunisia,Tunisia,Bizerte,Bizerte,Bizerte,9.602932929992676,37.08769607543945,1,13,4,0,0,28,0,0,0,1,1
5054,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,18,6,1,1,25,0,1,0,0,0
5055,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,16,5,1,1,29,1,0,0,0,0
5056,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,14,4,0,1,24,0,0,0,0,0
5057,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,9,3,0,0,28,0,0,1,0,1
5058,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,18,6,1,1,66,1,0,0,0,0
5059,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,6,2,0,0,55,1,0,0,0,0
5060,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,6,2,0,0,42,0,0,0,1,1
5061,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,13,4,0,0,22,0,0,1,0,1
5062,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,16,5,1,1,66,1,0,0,0,0
5063,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,18,6,1,1,34,0,0,0,0,0
5064,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,13,4,0,0,20,0,1,0,0,0
5065,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,13,4,0,0,63,1,0,0,0,0
5066,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,13,4,0,0,52,1,0,0,0,0
5067,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,11,3,0,0,21,0,0,0,0,0
5068,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,6,2,0,0,40,1,0,0,0,0
5069,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,5,1,0,0,20,0,0,0,0,0
5070,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,16,5,1,1,27,0,0,0,0,0
5071,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,16,5,1,1,54,1,0,0,0,0
5072,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,13,4,0,0,28,0,0,1,0,1
5073,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,16,5,1,1,46,1,0,0,0,0
5074,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,6,2,0,0,54,1,0,0,0,0
5075,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,16,5,1,1,28,0,0,0,0,0
5076,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,13,4,0,0,40,1,0,0,1,1
5077,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,13,4,0,0,49,1,0,0,0,0
5078,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,6,2,0,0,45,1,0,0,1,1
5079,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,11,3,0,0,21,0,0,0,0,0
5080,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,13,4,0,0,43,1,0,0,0,0
5081,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,12,3,0,0,30,0,0,0,1,1
5082,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,0,13,4,0,0,50,1,0,0,0,0
5083,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,6,2,0,0,32,0,0,0,0,0
5084,Tunisia,Tunisia,Tunisia,Gabes,Gabès,Gabes,9.786944389343262,33.7917594909668,1,13,4,0,0,24,0,0,0,1,1
5085,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,16,5,1,1,26,0,0,0,0,0
5086,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,9,3,0,0,21,0,0,0,0,0
5087,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,6,2,0,0,31,0,0,1,0,1
5088,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,16,5,1,1,30,0,0,0,0,0
5089,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,13,4,0,0,18,0,1,0,0,0
5090,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,13,4,0,0,36,1,0,1,0,1
5091,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,6,2,0,0,,0,0,0,1,1
5092,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,13,4,0,0,53,1,0,0,0,0
5093,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,13,4,0,0,43,1,0,0,0,0
5094,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,6,2,0,0,30,0,0,0,1,1
5095,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,13,4,0,0,34,0,0,1,0,1
5096,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,14,4,0,0,,1,0,0,0,0
5097,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,9,3,0,0,23,0,0,0,1,1
5098,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,13,4,0,0,26,0,0,1,0,1
5099,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,0,1,0,0,44,1,0,0,1,1
5100,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,16,5,1,1,47,0,0,0,0,0
5101,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,6,2,0,0,20,0,0,1,0,1
5102,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,9,3,0,0,18,0,0,0,1,1
5103,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,13,4,0,0,70,1,0,0,0,0
5104,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,16,5,1,1,23,0,0,0,1,1
5105,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,16,5,1,1,39,1,0,0,0,0
5106,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,6,2,0,0,26,0,0,0,0,0
5107,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,16,5,0,1,22,0,1,0,0,0
5108,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,16,5,1,1,30,0,0,0,0,0
5109,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,16,5,1,1,27,0,0,1,0,1
5110,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,9,3,0,0,21,0,0,0,0,0
5111,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,18,6,1,1,29,0,0,0,0,0
5112,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,16,5,1,1,26,0,0,0,0,0
5113,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,13,4,0,0,52,1,0,0,0,0
5114,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,13,4,0,0,40,1,0,0,0,0
5115,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,1,16,5,1,1,29,0,0,0,0,0
5116,Tunisia,Tunisia,Tunisia,Gafsa,Gafsa,Gafsa,8.78380298614502,34.41307830810547,0,9,3,0,0,25,0,0,1,0,1
5117,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,13,4,0,0,40,1,0,0,1,1
5118,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,9,3,0,0,75,1,0,0,0,0
5119,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,0,1,0,0,23,1,0,1,0,1
5120,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,6,2,0,0,76,1,0,1,0,1
5121,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,6,2,0,0,49,1,0,0,0,0
5122,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,13,4,0,0,19,0,1,0,0,0
5123,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,9,3,0,0,40,0,0,1,0,1
5124,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,9,3,0,0,38,0,0,1,0,1
5125,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,13,4,0,0,48,1,0,0,1,1
5126,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,9,3,0,0,25,0,0,0,1,1
5127,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,6,2,0,0,40,1,0,1,0,1
5128,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,6,2,0,0,54,1,0,0,0,0
5129,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,9,3,0,0,20,0,0,1,0,1
5130,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,13,4,0,0,35,1,0,0,0,0
5131,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,6,2,0,0,36,0,0,0,1,1
5132,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,16,5,1,1,34,1,0,0,0,0
5133,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,13,4,0,0,19,0,1,0,0,0
5134,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,13,4,0,0,36,1,0,0,0,0
5135,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,1,13,4,0,0,24,0,0,0,0,0
5136,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,1,15,4,0,1,29,1,0,0,0,0
5137,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,13,4,0,0,33,1,0,0,0,0
5138,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,0,1,0,0,44,1,0,0,1,1
5139,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,6,2,0,0,53,1,0,1,0,1
5140,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,16,5,1,1,31,1,0,1,0,1
5141,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,16,5,1,1,30,0,0,1,0,1
5142,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,1,13,4,0,0,34,1,0,0,0,0
5143,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,9,3,0,0,23,0,0,1,0,1
5144,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,1,16,5,1,1,30,1,0,0,1,1
5145,Tunisia,Tunisia,Tunisia,Jendouba,Jendouba,Jendouba,8.705853462219238,36.6417236328125,0,6,2,0,0,52,1,0,1,0,1
5146,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,0,13,4,0,0,20,0,0,1,0,1
5147,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,0,16,5,1,1,58,1,0,0,0,0
5148,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,1,14,4,0,1,23,0,1,0,0,0
5149,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,1,16,5,1,1,25,0,0,0,0,0
5150,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,0,13,4,0,0,20,0,0,1,0,1
5151,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,0,6,2,0,0,37,1,0,1,0,1
5152,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,0,13,4,0,0,46,1,0,0,0,0
5153,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,1,7,2,0,0,19,0,0,0,1,1
5154,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,0,0,1,0,0,52,1,0,1,0,1
5155,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,0,6,2,0,0,54,1,0,1,0,1
5156,Tunisia,Tunisia,Tunisia,Kairouan,Kairouan,Kairouan,9.858684539794922,35.6231689453125,0,13,4,0,0,48,1,0,0,1,1
